doc_id,prompt,response,emotion_raw,emotion_label
877,Sat in my house yesterday by myself,i sat home all day by myself yesterday,lonely,sadness
878,"I went to visit my family for four weeks. Now that I am back home, I feel lonely.",i would imagine so. it is difficult to be away from family for long.,lonely,sadness
879,Sometimes I have noone to talk to.,have you ever thought of talking to someone online?,lonely,sadness
880,my wife and my baby are going overseas for a month. i will be so lonely in this big house,my wife and my baby are going overseas for a month and i will be so lonely without them. i couldn t go with them,lonely,sadness
881,moving to a new city,do not worry. soon you will get good friends.,lonely,sadness
882,I can't seem to make any friends.,why is it so hard to make friends as an adult? no one seems to like me and it is discouraging.,lonely,sadness
883,The summer will be over soon and my kids will be back at school. I will miss them,"i know that feeling, that is no fun, but at least they are learning!",lonely,sadness
884,"I went hunting with a friend, but I somehow got separated. I had to spend all night by myself in the woods.",that must of been no fun.,lonely,sadness
885,I didn't get to go out with my friends tonight. I had to stay home by myself.,i did not have enough money to go out with them so i had to stay home by myself.,lonely,sadness
886,I had to stay late at work today and missed family dinner,"i have to stay late at work all the time , im sorry to hear that",lonely,sadness
887,I had to eat dinner alone for a few days this week. My husband had to go on a last minute work trip.,you must be lonely because of that.,lonely,sadness
888,I went to the bowling alley all by my lonesome to day. It was terrible.,i went to the bowling alley all by myself because my friends ditched me. it was pretty darn awful.,lonely,sadness
889,I found some photos of my spring break photos from when I was 18.,i found some photos of the spring break trip i took when i was .,nostalgic,calm
890,i was looking at my old pictures the other day,i was looking at my old pictures the other day and it brought so much memories!,nostalgic,calm
891,Eating pizza rolls take me back to when I was in high school. I still love them today.,what is it? am curious.,nostalgic,calm
892,"Sometimes I hum songs from the 90s to myself, they were such earworms",older songs definitely have more texture and quality to them compared to the manufactured stuff we have that all sounds the same,nostalgic,calm
893,i went into that interviewing knowing the answer to every question they threw at me!,i went into that interviewing knowing the answer to every question they threw at me!,nostalgic,calm
894,Seeing an Arcade while on vacation brought back flashbacks to my childhood and how much fun I had there!,seeing an arcade while on vacation brought back flashbacks to my childhood and how much fun i had there!,nostalgic,calm
895,I still have my first gaming PC. It reminds me of my best friend.,"it is about years old now i think. nah, i built a new one since then.",nostalgic,calm
896,I recently found old home videos of me as a child while cleaning out my living room cabinets ,those must have brought back some great memories.,nostalgic,calm
897,I've been going through some big photo buckets we have that need to be organized.  I didn't get far as I spent so much time going through the pictures with my girls and telling them stories about when they were little.,have you found any good ones?,nostalgic,calm
898,i really love keeping up with old family traditions i grew up with,"we would make a specific kind of stuffing for thanksgiving, we go to the pumpkin patch for halloween.",nostalgic,calm
899,I watched a film the other day and it reminded me of watching it with my family when it came out.,i watched a film the other night that reminded me of all the good times i had with my family when i was younger.,nostalgic,calm
900,I remember the good days of Halo 3. It was one of the best moments of my life as a kid.,i could not get into that game.,nostalgic,calm
901,I pulled out a memory box of my kids old crafts the other day.,it really was. i had forgotten so much of it that it was nice to see it again and remember when they were little.,nostalgic,calm
902,I found a photo of my grandfather who past away 10 years ago recently and I a feeling very nostalgic thinking back on the days we spend together,"i am sorry to hear that he passed away, but i am glad that you have good memories of him.",nostalgic,calm
903,I found an old R/C car I had from when I was a kid.,i found an old r c car i had from when i was a kid.,nostalgic,calm
904,My mom is moving in with me and I've begun thinking about what it was like to live with her as a kid.,it had it is ups and downs which is why i wonder what it will be like living with her as an adult.,nostalgic,calm
905,I found an old shirt of my dad's in a box that I had stored for years.  It really brought back some good memories.,i think i will. it still has a slight scent of the gray flannel cologne he used to wear. i miss him.,nostalgic,calm
906,I still have everything my kids have ever made for me. Its almost hoardinf.,i guess you will have to get a storage unit. the question then is what goes in the storage unit? furniture or the kids crafts. haha.,nostalgic,calm
907,I listened to some old music I used to listen to recently. It literally made me feel like I was reliving the past!,you know how they say sound and smell are the senses that are used to remember memories the most? that is so true.,nostalgic,calm
908,I love to reminisce about my childhood. I grew up during the 80s.,i did too. graduated high school in,nostalgic,calm
909,I miss the time when I was young and I can do a lot of sport.,"i hear you! how old are you? as we get older, all kinds of stuff does not work the same",nostalgic,calm
910,My dad loved this time of year. So always makes me think of him and miss him,my dad loved this time of year. so it makes me think of him and miss him,nostalgic,calm
911,I miss my times in college.,"i miss my college days, it was pure fun.",nostalgic,calm
912,I was at the mall and I smelled the sweet smell of cinnamon rolls. It reminded me of home,that is awesome. where is your home ?,nostalgic,calm
913,I really miss being young and not having any responsibility,me two. no bills and just relax and play.,nostalgic,calm
914,Every fall my family and I used to go apple picking when I was younger.  Those were good times.,ahh sounds like some great memories. do you often feel nostalgic about these times?,nostalgic,calm
915,I miss my childhood friend. We were so close and always playing together.,i miss my childhood friends. we were so close and always playing together.,nostalgic,calm
916,"Whenever I travel back home I love driving past the places we use to hang out back in high school, it reminds me of a much more simpler time in my life.","it always feels really good to think about great, happy times.",nostalgic,calm
917,I went home to my moms house ( I moved away 13 years ago) and found a box of old photos and reminded me of a much simplier time.,i loved it. i went to my moms and saw old pictures. i love my life now but just to not have the responbilities.,nostalgic,calm
918,I'm really into the game League of Legends. I was looking back on my old matches and it was weird seeing all the old stuff that has been changed.,i have never played that game.,nostalgic,calm
919,I remeber the good old days taking road trips with friends. No fun now with a car full of kids,"oh that is true, but maybe you could leave the kids home with babysitters. that does sound fun.",nostalgic,calm
920,"old food i haven't had in a long time, brought back so many memories","today my grandma made her favourite soup and when i tasted it, it brought back so many memories!",nostalgic,calm
921,"I have been disowned by my family. I heard that they were about to go on the annual family vacation that I always used to go on. I felt sad remembering how much I missed those trips, and looking at pictures just made me reminisce a lot. ","awe, i am sorry to hear that. do you think there will be any chance of a reconciliation?",nostalgic,calm
922,I am feeling this way as my son's birthday is approaching.,aw he is still a little guy.,nostalgic,calm
923,90s music always takes me back to better times.,"hanson was my absolute favorite, it is awesome that they are still touring and creating music!",nostalgic,calm
924,I was recently looking through an old photo album and it made me feel strange. It made me miss the past.,it made me miss the past.,nostalgic,calm
925,My husband and I are adopting a little girl. We have her room ready and all the baby gear we need. Now we just wait for her arrival.,my husband and i are adopting a little girl.,prepared,calm
926,There was a tornado watch in my area yesterday.  I am glad I was ready for it.,did you go into your basement?,prepared,calm
927,I had to take a very important test last week. I spent so much time studying for it that I knew for sure I was going to ace it!,lol no actually i did do great on it. i was really proud of myself,prepared,calm
928,"Just moved across country , and for once in my life I had all my ducks in a row for it to go perfectly.",moved to colorado from tennessee for outdoorsman school. and nope we even tetrised everything into a tiny pod perfectly.,prepared,calm
929,I have been training for years for the football match.,"football, soccer or american football",prepared,calm
930,I filled out all my new patient paper work before my doctor's appointment.  The nurses commented they were so happy they didn't have to wait for me to do it in the office.,i filled out all of my new patient paper work before my appointment with my new doctor.,prepared,calm
931,I am getting transferred out of the country for my job.  I sold my house and all my furniture and am ready to go start a new life.,i will miss my family but i am kind of ready for something new and exciting. i am a list maker and always ready so this is out of my comfort zone.,prepared,calm
932,I had trained hard all year for this one meet ( NCAA championship) I knew that no matter what happened on that day. If someone beat me they were just better and that I had done everything I could have.,"a track meet i had been training for, for bascially my entire life.",prepared,calm
933,"I gave a presentation at work. I had my files in order, practiced my speech, and was ready to go.",oh good. i am glad you were prepared. how did it go?,prepared,calm
934,I pray in the church.,that is really great for you! some people say that praying helps solve anything,prepared,calm
935,Last winter a big snow storm was approaching. I had to rush around to get the final stuff and the snow had already started.,last winter a big snow storm was approaching. i had to rush around to get the final stuff and the snow had already started.,prepared,calm
936,"The last time a hurricane was headed for us, we were very prepared.",we get a lot of hurricanes in our area so we were prepared last time we evacuated.,prepared,calm
937,I have been practicing driving all week for my driver exam.,i am sure you will ace it! what kind of car are you taking the exam in.,prepared,calm
938,My daughter is going to be a senior in high school this year. I think I am actually ready for all of the excitement. She will do so good in the future.,awesome. is she going to university after?,prepared,calm
939,We were going on a week vacation. I got all the clothing ready and put them in individual bags based on the day. Everything was very organized. ,it is stressful because i am always worried about forgetting something. but it makes it easier when you are there.,prepared,calm
940,"I got everything I need for a quality work session this morning. My coffee, a hot shower, and some food/water. Should be an efficient day!",thank you. do you have a morning ritual like me also?,prepared,calm
941,I have felt this way while preparing for grad school. I have everything I need.,i have been getting everything ready for grad school and i think i finally have all that i need.,prepared,calm
942,I stayed up all night studying for my final.,i am ready to destroy my final today.,prepared,calm
943,i was ready to eat at the buffet we went to last night,i was ready to eat at that buffet we went to last night,prepared,calm
944,I have read alot so I know I won't fail the exam I am going for ,what subject is it in?,prepared,calm
945,"One time I had a test to take. I studied and studied and got myself ready for it. When it came time to take it, it felt extremely easy.","hahaha, well, this is a pretty good use of your time as well though! but yea, it is so much easier when you study ahead of time. i do not know why i do not do it more often, lol.",prepared,calm
946,I read very well for my exams ,really? what was it about?,prepared,calm
947,"We have some bad storms headed our way. I have cleared out a safe place in the basement and also packed a tote of food, water, medications and other emergency supplies to keep down there just in case.","we have some very bad storms headed our way this evening, possible tornadoes too.",prepared,calm
948,I am going on a camping trip next weekend!  I have my bags and supplies all packed and ready to go.  I think I am all set and ready for anything!,i am going on a camping trip next weekend! i have my bags and supplies all packed and ready to go. i think i am all set and ready for anything!,prepared,calm
949,It's back to school time. I am a teacher and I spent time getting my classroom ready today. ,what sorts of things do the kids learn how to make?,prepared,calm
950,I have a major exam to take on Monday.  I am so ready for it.,have you been studying? how do you feel about it?,prepared,calm
951,I was finally organized for teaching school this year,"this is so good, well done",prepared,calm
952,Anytime I start a new job I go through an very drawn out ritual of getting ready for it. I want to be the best I can be usually right out of the gate so I pull out all the stops. It's important to me to be fully composed for my first day.,i just got a new appointment and i start tomorrow. i am very nervous.,prepared,calm
953,I've a business meeting tomorrow. I'm looking forward to it. Hope I'll do my best.,i have a business meeting tomorrow.,prepared,calm
954,I have to start getting ready for a family reunion I am contributing to next weekend. I volunteered for food so now's the time to get ready!,my family is reunions are incredibly memorable. i volunteered for a lot of desserts so i think it is fair to get started this weekend. i want to be ready.,prepared,calm
955,"As an athlete  ,I practice  10 hrs for the  forthcoming  competition ",is it not about years away?,prepared,calm
956,"Next time we have a Hurricane pass this way, I'll certainly be ready !",me too! we are ready and waiting here in florida. what have you done to prepare?,prepared,calm
957,I am ready for my vacation to Las Vegas.,"sounds great, i have never been but would love to.",prepared,calm
958,I studied all week for this test.,i studied all week for this test!,prepared,calm
959,"I am ready for the new pokemon game, I am super excited, it looks like an amazing game!","i am ready for the new pokemon game, i am super excited, it looks like an amazing game!",prepared,calm
960,There is a big storm coming my way.  I am ready for anything that could happen.,i am ready for anything that could possibly happen.,prepared,calm
961,I took my last final exam for the semester yesterday. I think I did pretty well on it.,i took my last final exam for the semester yesterday. i think i did smashing on it.,prepared,calm
962,My niece just won a medal in a race with her track and field team.  She was the fastest in the whole race and set a new record for her school.,yes! she not only was the fastest at the race she set anew record for her school!!,proud,joy
963,"My son got won a math competition in his school, that made me feel that I've done things right and that he is a very smart boy.","yes he is! and of course i am too, he is a very good, smart and kind little guy.",proud,joy
964,I felt achieved when I graduated high school. I felt like I won,it was a huge achievement when i graduated too. did you get good grades?,proud,joy
965,I was held my head high when my mother received her Master's Degree after getting a GED after high school.,that is so awesome! good for her!,proud,joy
966,I ran a mile in under 6 minutes for the first time.,i ran a mile in under minutes for the first time,proud,joy
967,My daughter trains horses as a pasttime and was in her first dressage show a few weeks ago.  She placed 2nd - for her first show that's pretty amazing!,my daughter rides horses as a pasttime and was in her first dressage show a few weeks ago.,proud,joy
968,My son had all A's last year at school.  I am so pleased with his performance.,my son had all a is last year at school.,proud,joy
969,"I'm proud of all the work I put into my car, it was a junker, now it's a monster!","new engine, new tires, new transmission, and a nice paint job. i love it.",proud,joy
970,I finally got promoted at work after 3 years!,would have been nice to get additional benefits but just the money boost!,proud,joy
971,My dog graduated doggie school.,"aw, i hope your dog is much better trained now",proud,joy
972,I made an amazing pizza the other day,three different cheeses and sauce,proud,joy
973,My son spoke his first word yesterday. I was so proud.,i know! i was so hyped! he said fart !,proud,joy
974,I stayed up all night to decorate the office.,oh wow! what does it look like now?,proud,joy
975,My brother finally went to college. I'm so happy he finally figured out where he wanted to go and got moving!,oh that is great news. i bet he is having lots of fun.,proud,joy
976,My sons performance at the mathematics quiz competition gives me an assurance that all i spend in his education is not a waste afterall,"he was lots of price at the maths competition,and i stood by him as he received the awards",proud,joy
977,My friend used to not be very active. Now she does triathlons!,my friend used to not be very active. now she does triathlons!,proud,joy
978,"My son is swimming underwater at 2 years old, amazing!","my son is swimming underwater at years old, amazing!",proud,joy
979,"My little boy said ""daddy"" for the first time last month. It made me feel really good.",yeah - along with a million kids called alexa.,proud,joy
980,When i graduated from college i was so happy with myself. It was a 8 year long journey and was worth it all.,i am so happy with myself. keep remembering years of that journey.,proud,joy
981,My son just took his first steps and I am feeling this way.,it was so awesome to see.,proud,joy
982,I made a brilliant pizza this week. It was great,i made a great pizza this week,proud,joy
983,I am visiting my kid that is in college today. I will be going to the area very soon!,"thank you, noone in my family has ever been educated past high school.",proud,joy
984,I was able to get my finances under control and have paid off some debts.,"it has been, i feel free!",proud,joy
985,My brother is in the Navy.,my brother is in the navy.,proud,joy
986,"After all these years as a single mom, my kid is now a successful researcher. He's pretty happy in life.","that is got to be a pretty good feeling, to see our kids succeed and hopefully do better than us. i am happy for you! what does he research?",proud,joy
987,When my bestfriend made the hockey team. He is good.,that was really nice!! you must have been chuffed for him!!,proud,joy
988,My daughter has gotten everything ready for school and she still has ten more days before it starts. She is becoming so responsible.,that is great. you must be so proud,proud,joy
989,I'm proud of my wife and children for always being there for me.,i am proud of my wife and children for always being there for me.,proud,joy
990,Nephew plays football this year,thanks! and he is playing football too! love that kid,proud,joy
991,My mom got back on her feet after leaving her abusive boyfriend.,my mom got back on her feet very quickly after leaving her abusive boyfriend. i am amazed my her determination.,proud,joy
992,"I am very happy. My son was top of the class, this year.","i am very happy. my son was top of the class, this year.",proud,joy
993,"A month back, I saved my drowning dog. I felt pleased with myself",you are so brave to do that!,proud,joy
994,I won first place in a chili cooking competition at work today.,did you get a nice prize for it?,proud,joy
995,My son came first in his English class,"my son came first in his english class, which is a big deal since he is asian.",proud,joy
996,Finally finished painting my kid's room. I think it looks nice.,that must have been quite a project.,proud,joy
997,the best day ever was watching my son graduate school,work with them and instill that education is very imortant,proud,joy
998,I have an amazing wife. She is so smart and in medical school!,i have an amazing and brilliant wife. i am so lucky!,proud,joy
999,I got all A's last semester.,i got all a is last semester.,proud,joy
1000,My pet goldfish died recently. I was devastated. I really liked Goldie.,i was so upset when my pet goldfish died recently. i really loved goldie.,sad,sadness
1001,My pet dog passed away two weeks ago. He was 12 years old. ,oh no! how old was he?,sad,sadness
1002,I get a little upset this time of year. It makes me miss my dad,"uh oh, did something happen?",sad,sadness
1003,I feel sad when I left home,"of course, i have felt sad for many reasons. things that happen in the world make me sad.",sad,sadness
1004,I do not want my vacation to end. I would like to stay here forever,"i am in bali, i would like to stay here forever, i will shed some tears for sure.",sad,sadness
1005,Someone ran over my dog and then ran away,someone ran over my dog the other day and then ran away,sad,sadness
1006,My dog had to be euthanized last week.  I am hurting so bad.,sorry to hear that.. what happened ?,sad,sadness
1007,I miss being in a relationship sometimes.,i know all of those things lol. just alone every day can get to you,sad,sadness
1008,My friend had to cancel plans the other day,"that is not cool, what where you guys planning to do",sad,sadness
1009,I can't stop thinking about my dog that died a year ago this week. ,aw i am so sorry to hear of your dogs passing. it is hard to lose a pet. we just lost our cat this year.,sad,sadness
1010,My girlfriend left me for my best friend,"it made me feel horrible, i was sad about it",sad,sadness
1011,My smartphone is pretty old and i do not have enough money to get a new one,"to be honest, my smartphone is pretty old and i do not have enough money to get new one",sad,sadness
1012,My pet rat died last week. I loved him so much. I cry all the time.,"i went to the store but they were twice as expensive. i said forget it, i will just catch one in my yard.",sad,sadness
1013,"It might sound silly, but I am really down about this next season of Game of Thrones being the last one.","yeah, my friends and i had a little ritual get-together to watch it on sundays. gonna miss that.",sad,sadness
1014,I have been struggling with a flare up from my Lupus after I had such a long period of feeling good.  Its depressing to be in bed all day and fail your family in what you need to be doing.,i am sorry you have that. it must be rough,sad,sadness
1015,I saw a kitten get run over by a car.,i am not sure as i could not stop because of all the traffic.,sad,sadness
1016,I'm bummed that it is supposed to rain here all weekend.,"it is supposed to rain this weekend, so i will not be able to do anything outside really.",sad,sadness
1017,When i was in High School i was called names a lot. But one day i was pushed on the ground while walking to lunch. I decided to just hide in the bathroom for lunch and be sad.,high school was a bad time for me. was called names all the time but never physical stuff.,sad,sadness
1018,My favorite cake stand was stolen.,did they take anything else?,sad,sadness
1019,"I just earth about and earthquake in indonesia,it seem that many people died there.  ",i just heard there was an earthquake in indonesia.,sad,sadness
1020,I am sad tonight.  I am broke until next week.,i am feeling down tonight. i am broke until next week.,sad,sadness
1021,My youngest son is going into kindergarten and I'm a little down.,i am sad. my youngest son starts kindergarten tomorrow!,sad,sadness
1022,My dog passed away last month. I am still feeling pretty down about it.,i am so sorry. it happens to everyone and no one is ever prepared for it,sad,sadness
1023,One of my good friends moved a few states away.,a good friend of mine ended up moving a few states away. we have not been face to face in over three years.,sad,sadness
1024,My friend just went through a break up. Think some good movies and food are in order.,"that is tough, it is good he has a friend like you to help him out though.",sad,sadness
1025,I get so sad watching st jude commercials. I always watch them though.,st juse commercials make me so sad,sad,sadness
1026,Today is the anniversary of my fathers death. He has been gone for 18 years now.,thanks. it is hard all of the time but the anniversary always just brings it all back. makes me feel really down.,sad,sadness
1027,My grandma died the other day.,that is good. it sounds like you were able to be with her before she left. she is in a better place now.,sad,sadness
1028,I shouldn't have to cook on my birthday. This is when I miss having a boyfriend.,did you go through a breakup recently?,sad,sadness
1029,I lost all of my money at the casino.,that is very irresponsible from your side. it is never wise to spend your hard earned money on such leisure,sad,sadness
1030,I really needed to pass this class so I tried hard to study for it. In the end I barely did bad enough to not pass the class.,yeah i can but it is just really inconvenient and sad that i have to.,sad,sadness
1031,I was a little upset earlier. My brother was not able to meet me for lunch,i did not hear from him at all,sad,sadness
1032,"Kind of bummed. I was supposed to meet my best friend tonight, but he got stuck at work.","oh wow, that does suck! hopefully you can push it to another day this week.",sad,sadness
1033,I cant belive my friend is getting married. He fiance is terrible,that is too bad. when is the wedding?,sad,sadness
1034,I lost a dear friend 2 days ago,who did? and i am sorry to hear that.,sad,sadness
1035,I lost my cat. It just disappeared one day and I can't find her.,have you called any rescue center yet?,sad,sadness
1036,My dog passed away and I cried.,my dog passed away and i cried.,sad,sadness
1037,My goldfish died yesterday. I am so heartbroken.,oh no i am so sorry to hear that!,sad,sadness
1038,"Kids grow-up so fast,  It seem like yesterday that mine were babies, and now the oldest is beginning high school.",the oldest is and is beginning high school next week.,sentimental,sadness
1039,I was watching an old movie and when it came to the sad part it made me cry.,yes i am. my family always makes fun of me. i can cry at the drop of a hat.,sentimental,sadness
1040,I really miss going to the park with my grandpa when I was little.,i really miss going to the park with my grandpa when i was little.,sentimental,sadness
1041,I remember singing in the choir as a child.  It takes me back to a special time.,it takes me back to a special time.,sentimental,sadness
1042,I was reading a card from my mom and got teary eyed. I wish I could visit her more often.,i was going through old items and came across a card from my mom.,sentimental,sadness
1043,I was going through some old stuff in the attic the other day and found an old quilt from my grandma.  ,everything happens for a reason,sentimental,sadness
1044,i was looking at pictures of my kids the other day and got a little sad ,s it because they are getting bigger?,sentimental,sadness
1045,Had my daughter over a couple weekend ago. She had brought a scrapbook she put together herself of us. It was so nice of her.,had my daughter over a couple weekends ago. she had brought a scrapbook she put together herself of us.,sentimental,sadness
1046,"I get emotional about my brothers, they are very important to me","i understand, i have a brother as well. do they live with you?",sentimental,sadness
1047,I watched my daughter start high school this week. Seems like yesterday I was walking her to kindergarden.,i was thinking back to when it just seems like yesterday i was walking her to her first day of kindergarten.,sentimental,sadness
1048,I was going through some clutter in the attic this weekend and found a box of my old baseball stuff in it.  It brought back lots of good memories,"oh sure, i played football in high school and still have my letter jacket and one really messed up jersey. i dont think i would ever get rid of them",sentimental,sadness
1049,I remember me and my sister being best friends as kids. We hardly ever speak now.,that is not bad. i only see people in my family once ever few years.,sentimental,sadness
1050,I really miss my grandma,yeah she lived to be about . we always used to love going to her house for christmas!,sentimental,sadness
1051,I miss being a kid with no responsibility,wh did not anyone explain adulting to me,sentimental,sadness
1052,I got a gift from my late uncle. It was a clock.,oh really? what was it?,sentimental,sadness
1053,Last summer my kids left for college. I got so emotional thinking about how short the time was since they were born. I didn't want to let go of them and was bawling.,i have those kinds of feelings as well. i think memories are a good thing though,sentimental,sadness
1054," I get sentimental about my family, they mean a lot to me and I do not know what I would do without them",they are most of the time!,sentimental,sadness
1055,I found my friend's senior ring that she left behind before going to college. I miss her.,why do not ou call her?,sentimental,sadness
1056,"I get sentimental about my brothers, they are very important to me","i completely understand your point, even i get emotional about my family",sentimental,sadness
1057,I found an old picture of me and my dad yesterday.,"wow, very interesting, how did you see yourself then",sentimental,sadness
1058,I was looking through a pile of old stuff and found some love letters that my boyfriend (now husband) had written me.,"no, not at all. i was really happy to find it.",sentimental,sadness
1059,"I spent time folding up all of my daughter's old dance shirts today.  Makes me remember when she first started dance at age 2, she'll turn 16 next month.",she will be next month - time flies does not it?,sentimental,sadness
1060,I recently drove past my old high school and had a nostalgic feeling. I started thinking back to when I was a teenager and memories of my old friends. ,awesome! hopefully you gave them the motivation they needed for the new year!,sentimental,sadness
1061,My best friend at work recently left the job to start her nursing career. I was so emotional.,she is doing well. i was so emotional with her leaving. i feel a lot of sentiment about it.,sentimental,sadness
1062,I found the baby braclet they put on my father when he was born at the hospital.,i found the baby braclet they put on my father when he was born at the hospital.,sentimental,sadness
1063,I love to reminisce about my youth with my daughter. She acts so much like me I know exactly what stories she would enjoy.,my daughter acts just like i did when i was,sentimental,sadness
1064,I miss my ex. I sometimes look at our old pics on facebook.,well then maybe you are better off lol,sentimental,sadness
1065,Sometimes I look at the chess board and remember the games I played with my dad. I miss him.,why do not you two play chess together anymore?,sentimental,sadness
1066,"I get sentimental about my girlfriend, she means a lot to me","i sure do, i hope things work out!",sentimental,sadness
1067,I saw a homeless man sleeping near Walmart when i came out after shopping. It was so sad to see him in such situation,i think there should be some kind of social services to help them come out of this situation,sentimental,sadness
1068,it's the anniversary of my grandmother's passing. It's been five years but I was there for her through the end.,it is the anniversary of my grandmother is death today,sentimental,sadness
1069,I went through all of my fb photos today. I was only looking at my kids photos. I miss them being babies.,three they are in school now so its bittersweet,sentimental,sadness
1070,I have all of my kids first day pics in an album. I get emottional every first day of school,i need to try and do that.,sentimental,sadness
1071,I felt bad for a family member when they were going through hard times. I just made me care for them more,"yes, it is hard to see people you know and care about struggling. are they doing better?",sentimental,sadness
1072,i am on some meds that are making me feel totally off,what are they making you feel like?,sentimental,sadness
1073,I found my lugage broken and objects where stolen,"at the airport, i found my luggage broken and objects where stolen",sentimental,sadness
1074,"I need to upgrade my phone soon, but I have an attachment to it that I can't let go of.","there is, but it is more of an attachment to this specific phone itself. i have had it for so long. it feels like an old friend!",sentimental,sadness
1075,"My grandmother passed away 20 years ago this month.  I recently found a quilt she made for me.  It has holes all in it, but I refuse to get rid of it.","it has holes all in it, but i just cannot let it go! it means too much to me.",sentimental,sadness
1076,I recently stopped at Sonic and got a car hop classic. t,i love sonic! i used to go as a kid a lot as well. they have the best shakes.,sentimental,sadness
1077,I had no clue what I was going to make for supper. When I got home my husband had fixed us a wonderful meal.,my favorite enchiladas. i was caught completely off guard by this but i loved it.,surprised,joy
1078,One year for my birthday I had gone to my moms for a visit by myself without my fiance. When I got home and walked the door I was greeted by a golden retriever puppy!,that is a present that you love and it can love you back. that is the best present.,surprised,joy
1079,I couldnt believe how good I did on my test!,that is fantastic. how did you do?,surprised,joy
1080,I received an unexpected parcel in the mail this week,"were you expecting it, or was it a surpise? what as in it?",surprised,joy
1081,I really liked this girl that I matched with on Tinder and she seemed to really like me too. Then all of a sudden she ghosted me and it really shocked and made me sad too.,"haha, foids am i right?",surprised,joy
1082,I saw a car crash the other day,oh no how terrible. was anyone hurt?,surprised,joy
1083,My friend shocked me by coming back from her months long trip early!,my friend was supposed to be on her trip for months and months but she came home early! i missed her!,surprised,joy
1084,Yesterday was sure shocking to watch on C-SPAN. I never thought that Strzok's dramatic show would show the true evil during the testimony before Congress,i have not seen it,surprised,joy
1085,I was shocked to see a monkey jump on my back and steal my banana while I was on a safari! The monkey ate it in 10 seconds!,nothing! haha we were in south africa and i guess it was just hungry!,surprised,joy
1086,"I was surprised when I saw two bunnies..a mom I assume and her baby, running around. They stopped to listen to me talking to them too.","i was surprised when i saw two bunnies..a mom i assume and her baby, running around tonight.",surprised,joy
1087,My company presented me with Employee of the Month award. I was not expecting that.,my company presented me with employee of the month award.,surprised,joy
1088,I was very surprised when my neighbor told me he still had his dogs. I haven't seen them in a week or so. So I have been worried!,i was very taken aback when my neighbor told me he still had his dogs.,surprised,joy
1089,I was shocked my brother came to my birthday party.,i was shocked my brother came to my birthday party.,surprised,joy
1090,"Our new dog who was starved just had a puppy today. We thought she was pregnant before, not now! I can't believe she had a healthy puppy after how starved she was.",our new dog who was starved just had a puppy today. we thought she was pregnant before but after a week of food- she seemed to have a normal stomach.,surprised,joy
1091,Once my wife surprised me with a cruise vacation to the Caribbean. I had no idea she was going to do that. We had a great time!,that is a fun surprise. what part of the caribbean did you go to?,surprised,joy
1092,"My sister sent me a letter from france. I had not heard from her, I did not even know she was on vacation",it was a nice surprise by her for sure,surprised,joy
1093,I really wanted the lego Disney castle and my husband got it for me for mother's day,he got me the lego disney castle that i have been wanting forever.,surprised,joy
1094,A friend from out of town showed up at a party for me. I was shocked.,i was so surprised to see an old friend at my birthday party.,surprised,joy
1095,I won a vacation sweepstakes!  I am shocked!,i won a vacation sweepstakes! i am shocked!,surprised,joy
1096,My parents threw me a surprise party today. I was so shocked and happy!,my parents threw me a surprise party today!,surprised,joy
1097,My parents bought my brother a new puppy. He had no idea it was coming!,his name is louie. i thought it was pretty cute,surprised,joy
1098,My daughter was moved up a grade because she already knew all Information.,my daughter was moved up a grade because she already knew all information.,surprised,joy
1099,"i came to a grocery store to pick up some stuff ,but guess who i saw?",that awesome! did you guys have a good time and catch up?,surprised,joy
1100,I was checking my lottery ticket this morning and found out that I won $200. I'm going to buy myself some new video games!,"i was checking the paper this morning, and i found our that i won on the lottery!",surprised,joy
1101,"My friend's parents are missionaries and therefore go to Africa all the time, so it was no big deal when I heard he was going to Samoa for a while. What I didn't know is that he was actually moving there for a few years, which I really didn't expect.","wow, that is quite a move. did he say why he is staying in samoa so long?",surprised,joy
1102,I got into a small fender bender and i was so surprised to see how expensive it is to fix a tiny scratch,wow! i hate when things like that happen. i had a similar thing where they would have to replace the whole front body for a small scratch.,surprised,joy
1103,I won a trip to disneyland.,i won a trip to disneyland.,surprised,joy
1104,I was so surprized on the night of my graduation my parents bought me a new car!,it was so geb nerous and unexpected. im sure you can give in ways people will love.,surprised,joy
1105,I tried spinach alfredo h other day and couldnt believe that I actually liked it.,i am not a big fan of spinach myself.,surprised,joy
1106,I am shocked at how fast my hair is growing these days,i am shocked at how fast my hair is growing these days,surprised,joy
1107,I got a invite to go camping next weekend.,yes. i love the outdoors.,surprised,joy
1108,I still can't believe my dad bought me a car.,"yes, he is very generous.",surprised,joy
1109,One time I bought a five dollar lottery ticket. i didn't expect to win anything but I ended up winning five hundred dollars.,one time i bought a five dollar lottery ticket. i did not expect to win anything but i ended up winning five hundred dollars.,surprised,joy
1110,I won a  bet for $50 I had forgotten all about.,perfect. must have been a nice surprise.,surprised,joy
1111,"My husband has never planned a date on his own since we were married. This weekend he is taking me on a trip, I'm so excited.","it can be, i also think life gets in the way sometimes. things are not always picture perfect as we hope.",surprised,joy
1112,when i found out the wife and twins were in a car accident,they were ok.i had no information at first,terrified,anxiety
1113,I almost hit a deer driving down the highway a few days ago.,i almost hit a deer driving down the highway a few days ago.,terrified,anxiety
