text,label,source
"optimistic health. gained little weight think motivation consistency, lose all.",joyful,empdial
son stayed friend out. said so well behaved. surprised spoiled terribly.,joyful,empdial
ate 10 pizza yesterday. felt so sick myself.,angry,empdial
heard new fallout game wasnt standard rpg quite surprised sad,sad,empdial
sure well test tomorrow. wish luck.,content,empdial
sister law refuse ever take boy doctor. time really sick not take them.,angry,empdial
ex new girlfriend. so ugly stupid.,angry,empdial
brother graduated high school last year.,joyful,empdial
no friends.,sad,empdial
so mad! went outside armadillo eating plants.,angry,empdial
"got very good grade final exam, looking forward going shopping.",content,empdial
not proud lately.,sad,empdial
overcharged grocery store not realize got home.,angry,empdial
hoping lakers crush warriors!,joyful,empdial
bought cabinet ikea. sure put together.,content,empdial
talked school therapist bad kid.,content,empdial
"faithful girlfriend 3 years, best!",content,empdial
can't wait know wife going boy girl child,anxious,empdial
forgot put off! spray went outside bunch bug bit up.,angry,empdial
went hershey park summer kids. rode roller coaster first time years. think every screamed loud life.,anxious,empdial
major work evaluation tomorrow. think going get promotion. getting great feedback work.,content,empdial
bought 100 lottery tickets. think tonight night!,joyful,empdial
going california first time.,joyful,empdial
"brother graduated college already gotten job, feel pretty happy",joyful,empdial
date yesterday girl met college campus. think went very good expecting,joyful,empdial
mad returned car noticed someone put dent door,angry,empdial
stil old computer 90 basement.,angry,empdial
trash guy took half trash left big tire too supposed take one tire per month!,anxious,empdial
felt envious friend last weekend. bought new home,angry,empdial
"miss kid, game played neighbors, great time",content,empdial
"utility bill lower expected month, so shocked.",anxious,empdial
here wishing get promo work,joyful,empdial
daughter turning 2 next week. time go too fast.,sad,empdial
"ncaa basketball bracket challenge back 2013. 1,000 cash.....it awesome win something like that.",anxious,empdial
couple barn cat live property. one always try get inside. always brings dead mouse front door leaf there. very gross!,angry,empdial
29th birthday wife invited friend without knowing. shocker!,anxious,empdial
manager decided take work trip washington. not expecting one going.,anxious,empdial
"recently, decided accept job position not want order please father. first day today.",content,empdial
going ride race car first time!,joyful,empdial
rain yesterday made feel little down. wanted,sad,empdial
almost car crash,anxious,empdial
listening feel good music make feel so good. music really cure lot negative emotion,joyful,empdial
regret last boyfriend. hate even tell people dated.,sad,empdial
embarrased shoe peeled way,sad,empdial
"happy girlfriend almost 3 years, amazing!",joyful,empdial
"best friend very overweight whole life. yesterday decided sign gym. can't believe it, very happy him.",anxious,empdial
like person honestly,content,empdial
feeling disappointed myself.,sad,empdial
daughter drew picture today actually really good.,joyful,empdial
100 scratch. not wait go cash in.,joyful,empdial
sometimes sit home look kid baby picture,sad,empdial
got word not get job really wanted. thought interview went well too.,sad,empdial
"sister died freak accident, heart broken.",sad,empdial
so thankful friend came pick car broke down. took lunch waited tow truck.,joyful,empdial
"making lot money hobby lately. think thing might take quit day job... no idea would happen, people would enjoy work enough that.",anxious,empdial
"despite leaving work enough time, train service delayed 30 minute",angry,empdial
helped friend move grandparent house day. apparently full blown hoarders. appalled condition house contents!,angry,empdial
so thankful so much land,joyful,empdial
terrified height,anxious,empdial
"really wish hair, like bald.",angry,empdial
so scared go sleep night kid. always thought monster bed.,anxious,empdial
high school friend decided gather dinner together. not even bother invite,sad,empdial
always homeschooled kid decieded finally try local public school since ranked best state.,anxious,empdial
very much looking forward buying house.,joyful,empdial
brother got argue legal case front supreme court. very proud.,joyful,empdial
first time traveled country went boyfriend. country comfortable traveling internationally.,content,empdial
brought first car year saving,joyful,empdial
there's bad storm coming tonight. nervous damage might do.,anxious,empdial
hoping eagle win another superbowl year,joyful,empdial
summer almost over. not happy it.,sad,empdial
so glad going fall soon.,joyful,empdial
weather forecast called tropical storm force winds. made sure checked yard loose items.,content,empdial
"know time hard, make",content,empdial
really can't complain life. everything could possibly need. life quite good me.,content,empdial
great memory childhood,content,empdial
"totally thought friend so bad girl would never find girlfriend. despite that, today came told going date girl think super him!",joyful,empdial
one time bought five dollar lottery ticket. expect win anything ended winning five hundred dollars.,anxious,empdial
family going tough time dealing loss grandmother. using strength left u get along support eachother.,content,empdial
moving new york pursue dreams!,joyful,empdial
home alone heard noise upstairs. scary.,anxious,empdial
house burned junior high. rescue parents.,anxious,empdial
finished last semester 3.5 gpa. never grade good.,joyful,empdial
one classmate asked copy homework submit own. can't stand shameful behavior,angry,empdial
spent week away got home realized left milk counter. smelled awful.,angry,empdial
worried money lot lately.,anxious,empdial
picture recently came across remembering first trip overseas.,sad,empdial
felt good get approved vacation,joyful,empdial
someone made huge mess microwave break room clean up.,angry,empdial
ate 50 pound ramen day. felt so bad starving college students.,sad,empdial
"friend's wife got accident. can't walk anymore, still 20 year later since then.",content,empdial
someone rear ended month ago. very upset place,angry,empdial
going job interview soon think got this!,content,empdial
super upset company thought trustworthy.,sad,empdial
bit uneasy lately not sure why.,anxious,empdial
watching favorite guitar player,joyful,empdial
really love new girlfriend. anything her.,content,empdial
"hate alone house, not fulfilling all.",sad,empdial
dog broke leg morning.,sad,empdial
"went favorite restaurant, closed business.",anxious,empdial
went see new shark movie. so scared! covered eye whole time!,anxious,empdial
final exam semester. needed 90 pass.,anxious,empdial
daughter finished degree got job field right away.,joyful,empdial
got brand new computer,joyful,empdial
dog pooped carpet. never so mad life.,angry,empdial
"got married, feel like life perfect.",content,empdial
broke coffee maker can't make coffee,angry,empdial
people say sing really well. used talent show school.,content,empdial
caved ordered online grocery.,anxious,empdial
going waterpark tomorrow! first time going!,joyful,empdial
so annoyed new manager work. always lie us.,angry,empdial
thankful get babysit nephew,content,empdial
car made way texas even though 1990,anxious,empdial
sure able get raise job.,content,empdial
friend always least 30 minute late everything.,angry,empdial
ordered 10 piece chicken nugget mcdonald's got 7 nuggets! hit jackpot!,anxious,empdial
"recently moved nearby city used local moving company assist me. gave full detail everything moved quoted final fee . move completed, charged 400 quoted rate due unexpected situation beyond control!",angry,empdial
walking along wood seen snake. big one surprised me!,anxious,empdial
"first time played nintendo wii thought going kick little brother's butt...he flipped script started whupping boxing, soccer, tennis...i mad gave prop",anxious,empdial
tired got home work yesterday so sat couch rest evening watched tv.,content,empdial
neighbor's cat keep pooping balcony,angry,empdial
went music competition yesterday. child nearly 5 year old sing song perfect voice. influenced voice. amazing talent!,joyful,empdial
remember went first music festival 18. so amazing!,content,empdial
took kid play park day content watching them.,content,empdial
can't believe still single,anxious,empdial
someone spread rumor hubby. believe them. love anyone world.,content,empdial
nephew graduated 8th grade,joyful,empdial
school start everything need.,content,empdial
son one big time climber. feel like spend every second taking table top keeping scaling bookcase.,angry,empdial
good mood. going vacation tomorrow!!! going hawaii.,joyful,empdial
"new neighbor moved in, around age. hope friends.",joyful,empdial
so took picture battlefield ghostly smudge image it.,anxious,empdial
mom made chocolate cake day reminded one 8th birthday party.,content,empdial
"remember bought first car, feel like yesterday.",joyful,empdial
"lost neighborhood know, guy came quietly asked needed ride.",anxious,empdial
daughter taking ballet since 2. almost 16 very dedicated focused take class 6 day week.,joyful,empdial
recently started watching professional handball. can't believe good player are. must training long time.,joyful,empdial
worried not pas chemistry test next week. studied really hard feel like still unprepared.,anxious,empdial
get promotion work. worked really hard get.,sad,empdial
favorite restaurant closing weekend. distraught!,sad,empdial
little dog got hit tractor. vet told u would best put dog down. threw fit told mom not it. listened dog lived another ten twelve year no complications.,content,empdial
"loving life right now. kid married moved out, house paid retired.",joyful,empdial
found photo spring break photo 18.,content,empdial
went imagine dragon concert weekend awesome! regret going all.,joyful,empdial
volunteer dog rescue. dog very petrified us. would cry cower approached her. one day sat held let sigh fell asleep arms. never felt pride believed process much,content,empdial
knew friend going able pick work. trustworthy,content,empdial
waiting see pas graduate exam feeling way.,joyful,empdial
hate person bar. even 10 morning,sad,empdial
"there particular staff mine rely on,others disappointed",content,empdial
"going vacation. planned route, packed everything could possibly need, made reservation far advance. even checked weather.",content,empdial
came home absolutely no one. wonder went.,anxious,empdial
wife kid town week. so bored empty house.,sad,empdial
waiting exam results. sure passed exams.,content,empdial
"first morning break up, realized ex wasnt one lonliest times.",sad,empdial
not like small spaces.,anxious,empdial
really counting check mail today.,sad,empdial
hope see family end year,anxious,empdial
miss kid. hate responsibility,sad,empdial
21st birthday friend threw surprise party. lot friend town showed really surprised.,anxious,empdial
miss childhood friend. so close always playing together.,content,empdial
friend went drinking last weekend without me. even sending text see doing.,sad,empdial
pen reminds grandfather.,sad,empdial
husband ordered pizza tonight work.,angry,empdial
spilled coffee keyboard sticky. so furious!,angry,empdial
"going old picture day daughter little. 18 graduate year, time sure flies.",content,empdial
taking daughter zoo first time tomorrow.... can't wait!,joyful,empdial
crazy week 4 big event so happy home relaxing air conditioning today.,content,empdial
cheated cards.,sad,empdial
got vacation.,sad,empdial
went camping getting supplies.,content,empdial
so mad! took car dealership oil change find need new brakes! want charge 800 rear brakes!,angry,empdial
yesterday dog found leather loafer thought chew toy. livid found lump used nice shoes. mutt!,angry,empdial
dog pooped rug today. so mad.,angry,empdial
get little upset time year. make miss dad,sad,empdial
pretty hopeful year college football team really well. go buckeyes!,joyful,empdial
brother taught lesson beer. pretty cool,joyful,empdial
kid sweetest pick cell phone. like animals!,angry,empdial
best friend beat time race ran. tried month decided join spur moment.,angry,empdial
felt way son took first steps.,joyful,empdial
son playing tee ball like used play. great time me.,sad,empdial
really miss kid babies. so sweet,sad,empdial
felt content finally quit job decided go way life.,content,empdial
working job several year very comfortable here. not sure negative positive thing.,content,empdial
"ready new pokemon game, look like amazing",content,empdial
cooked breakfast morning self. kid made mad yesterday so make any. feel bad,sad,empdial
so happy cousin reconnected. back besties,joyful,empdial
friend called seen 20 years. best friend high school.,content,empdial
dad knew recently hit rough patch finance gave 2 grand. can't thank enough.,joyful,empdial
went mutual friend house son birthday party. house probably three quarter millio dollars.,angry,empdial
unsure future going turn out.,anxious,empdial
ready house sell,anxious,empdial
made elaborate dinner mom birthday show appreciation her.,content,empdial
going vacation weekend. can't wait!,joyful,empdial
yesterday let kid play waterslide sit watched.,content,empdial
"friend told unable kids, wanted know her. must hard thing go through, could not imagine life without beautiful little boys.",content,empdial
"raining everyday, starting hear water dripping attic.",anxious,empdial
"so mad, landlord selling house so move.",angry,empdial
going see favorite band. show canceled!,angry,empdial
walking home park last night saw homeless man sleeping there. looked smelled like month since cleaned atall.,angry,empdial
neighbor left feces lawn. so irritated it.,angry,empdial
devastated found daughter moving another state. made sad not near anymore.,sad,empdial
can't wait get paid. going shopping,joyful,empdial
photo deceased grandfather. reminds alive used babysit child.,sad,empdial
love getting cheat code life least expect them. make pumped future,joyful,empdial
"going dinner parent tonight, make very happy.",joyful,empdial
ordered pizza can't wait arrive already.,joyful,empdial
"stole money brother realized gone, said anything. think should.",sad,empdial
always cuios thing dont know,anxious,empdial
"missed purse bus. not sure go home, late home",anxious,empdial
think get everything need get accomplished end summer.,content,empdial
going visit old high school,content,empdial
big test three class week! not worried though. fine.,content,empdial
favorite fish died,sad,empdial
brother coolest girlfriend. wish mine.,angry,empdial
pretty ansy traffic today. so irritating,angry,empdial
wife decided get divorce. feel absolutely defeated distraught it.,sad,empdial
"really stormy right now. keep glancing outside window, hoping get worse. sure like see tornado.",anxious,empdial
little found going amusement park .,joyful,empdial
watched two best friend fall love,angry,empdial
looking forward vacation. can't wait!,joyful,empdial
today birthday. can't wait see call me. gifts.,anxious,empdial
daughter spoke first word yesterday. so proud.,joyful,empdial
"miss kid stupidity came it, wish young",content,empdial
"brother graduated year ago, ready buy home.",joyful,empdial
unsure letting son go sleepover since know family very well. hard decide do.,anxious,empdial
really care community growth. slowly growing attracts good people.,content,empdial
run errand work so catch traffic going take extra 30mins get him.,angry,empdial
"went game show once. hoped win lot money! though fun, ended losing got consolation prize.",sad,empdial
anticipating really long day tomorrow make nervous,anxious,empdial
cat passing away make sure comfortable went,content,empdial
shocked dad got new truck birthday,anxious,empdial
know power work today! exhausted feel mentally worn too love making money future!,content,empdial
"4 5 lottery number right, get money it.",sad,empdial
think i' going like semester. didnt get class want,anxious,empdial
"going town next week, think everything ready.",content,empdial
listen smashmouth remember 90 shrek,content,empdial
working lot past week finally able go vacation caribbean get relief stress.,joyful,empdial
really believe man like ask date soon.,joyful,empdial
last year got caught cheating wife. feel so remorse situation.,sad,empdial
jury duty three month recently very interesting kind fun. surprised.,joyful,empdial
cried found uncle passed away.,sad,empdial
terrified sea. hate shark,anxious,empdial
always look back day fb memories. so cool,sad,empdial
excited school start kid get hair least day!,joyful,empdial
home alone someone carport looking window,anxious,empdial
horror movie kept awake night,anxious,empdial
sister insisted popping pimple back. really want it.,angry,empdial
shouldnt trusted brother dog!,content,empdial
neighbor grabbed dog running street. very thankful that.,joyful,empdial
"heard buzzing apartment morning. swear god, biggest wasp ever seen life. so frightened!",anxious,empdial
yesterday saw clown walking street. afraid clowns. thought would start chasing me.,anxious,empdial
took final exam awaiting results.,content,empdial
miss toddler tiny little baby couldnt even talk.,sad,empdial
really not like people lie me.,angry,empdial
interview tomorrow job. prepared question assured fine,content,empdial
"getting anxious thinking moving 2 weeks, hope like city moving to!",anxious,empdial
know chef push food so fast. take hour make meal.,anxious,empdial
"everytime wife buy food, eat cooky get any.",sad,empdial
finished college last may 4 long year,joyful,empdial
sister first baby.,joyful,empdial
boyfriend's best friend female. talk almost everyday tell thing tell asks advice. like all.,angry,empdial
recently discovered wife 15 year cheating me. seeing best friend 20 years. devastated.,angry,empdial
cant wait weekend get,anxious,empdial
"heartbroken grandmother passed away, still hurt lot",sad,empdial
mom's aunt received positive breast cancer test. so afraid health,anxious,empdial
so let film watched recently.,sad,empdial
felt bad one time lied buddy. wanting see certain movie forever ended bouncing see cute girl.,sad,empdial
done so many wonderful thing life. feel like accomplished everything wanted peace.,content,empdial
feel bad lied friend.,sad,empdial
decided grill steak tonight dinner. got distracted got burned.,angry,empdial
cat room need painted so bad! feel bad done month,sad,empdial
neighbor went back school 59. got bachelor's year.,joyful,empdial
family went vacation left alone.,sad,empdial
boyfriend starting get nerves. always talking girls.,angry,empdial
looking forward getting cat new cat tree tomorrow! warehouse deal so hoping good shape! one watching awhile price finally dropped ideal.,joyful,empdial
"friend great job travel so often, fair.",angry,empdial
"saved so long buy car. 5 day got it, totaled someone hit parking lot.",sad,empdial
"child make huge mess, get house cleaned.",angry,empdial
someone cut traffic today,angry,empdial
went roller coaster last week freaked out.,anxious,empdial
son wasted soda school papers. so upset,angry,empdial
felt alone day dog ran away,sad,empdial
"going concert sunday, cant wait",anxious,empdial
going try grandma recipe dressing today. scaerd justice.,anxious,empdial
left school without letting dog outside. accident house fault.,sad,empdial
"miss dog, baby girl, poor thing passed away last year 15 years.",sad,empdial
waiting mark back math test. studied quite hard.,joyful,empdial
someone dosnt stop talking,angry,empdial
mother getting older father died year ago. never intended take charge wellbeing happy able it.,content,empdial
life great right now. ask anything more.,content,empdial
friend dad died last month,sad,empdial
grateful alive survived car wreck.,joyful,empdial
friend purchased new bmw getting large bonus! want cor so bad hurts!,angry,empdial
ready last storm hit u,content,empdial
"best friend london . bread buttered together. eben though happy , going miss lot",sad,empdial
saw guy put mustard ice cream. really nasty.,angry,empdial
saw couple homeless people walking completely naked.,angry,empdial
went interviewing knowing going get job,content,empdial
devastated pet gerbil died recently. loved so much. know without him.,sad,empdial
disgusted many people country. voted leave eu.,angry,empdial
sad ready child gradate high school.,joyful,empdial
got sit play favorite video game girlfriend last night. so relaxing.,content,empdial
made big mistake work. afraid consequences.,anxious,empdial
girlfriend dumped another guy. christmas.,sad,empdial
so stoked next week finally go first cruise. waiting long time it. whole family meeting ship!,joyful,empdial
never unhappy whole life,angry,empdial
little sister caught chunk hair sleeping last night. came fun mean nickname day before. way line!,angry,empdial
"scared upcoming job interview, get really nervous type thing",anxious,empdial
new suv hit parking lot yesterday,angry,empdial
garbage men trash strewn left fell apparently throwing trash truck. care job.,sad,empdial
daughter going senior high school year. graduate go college next year. so excited her.,joyful,empdial
remember first found cat... so tiny,content,empdial
sister used live apartment next door moved away. friend here.,sad,empdial
upset saw dog gotten,angry,empdial
still can't believe dad bought car.,anxious,empdial
someone back truck last week. learned today not insurance!,angry,empdial
sister went old picture,content,empdial
dishwasher leaked whole kitchen living redone due damages.,angry,empdial
almost hit car walking crosswalk cursed lady out. saw little kid car instantly regretted said.,sad,empdial
knew going good weekend. feeling,content,empdial
waiting see got accepted police academy. dream mine.,content,empdial
brother nicer shoe me.,angry,empdial
friend got new phone.,anxious,empdial
brother bought dinner tonight. nice gesture,joyful,empdial
"grocery store day, waiting line check out. person front very old trouble working card. cashier very rude condescending.",angry,empdial
applied job thought going get position. called told position already filled. devastated.,sad,empdial
special flower growing 3 year new landscaper destroyed all.,angry,empdial
one took away lawn mover,angry,empdial
presentation school. researched subject certain fact order.,content,empdial
pretty sad give dog away. good dog,sad,empdial
so happy france going final soccer world cup,joyful,empdial
wife 30 years. know got so lucky.,content,empdial
one time went restaurant friend forgot invite one close friends. felt so bad!,sad,empdial
"food, water, place sleep today. so thankful.",joyful,empdial
"really excited new super smash bros coming out, fun game!",joyful,empdial
told trip coming up. place ive wanting go,anxious,empdial
lottery 18 year old.,joyful,empdial
trying positive try recover financial setback.,joyful,empdial
helping father gotten older.,content,empdial
"dog shredded son's favorite toy. know happened, ripped anything like years.",angry,empdial
"turned thirty, husband planned huge surprise party beach. shocked!",anxious,empdial
cleaning attic found old ne,content,empdial
really hate going front crowds. especially recite poem front whole crowd people.,anxious,empdial
friend cancel plan day,sad,empdial
"furious, class needed enroll semester filled up!",angry,empdial
"long road trip tomorrow visit ailing family member, scary part set thunderstorming big stretch drive. never done well driving rain",anxious,empdial
moon son graduating college year.,joyful,empdial
"chat room thing, walked away minute. one minute turned ten, next thing knew, chatroom expired, stranding person waiting me.",sad,empdial
found pregnant year trying! so many disappointment finally happened!,joyful,empdial
thankful found dog!,joyful,empdial
"interview job excited about, never responded interview so think got it.",sad,empdial
dropped money ground public. kind honest stranger saw drop returned money me. trusted person that.,content,empdial
"get something checked doctor recently, always make nervous.",anxious,empdial
saw marching band pas work today. kind miss playing flute.,content,empdial
annual evaluation week really hope raise. good year.,content,empdial
"last birthday went skydiving. afraid heights, still excitied prospect.",joyful,empdial
"heard loud bang outside house last night, thought someone trying break in.",anxious,empdial
one time skateboarding seen someone very advanced move half pipe.,joyful,empdial
assist mom two daughter louse,angry,empdial
"jealous friend started job making 30,000 dollar right graduated. wish majored degree.",angry,empdial
brother graduated honors. so proud him.,joyful,empdial
"old pokemon game make nostalgic emotional odd reason, big part childhood",sad,empdial
woke yesterday forgot midterm exam later day. quickly cram worried remember material test.,anxious,empdial
so mad son. asked three time chore still done them.,angry,empdial
"watched testimony peter strzok congress today. quite show, see behavior unraveling, almost sociopath psychopath would do.",anxious,empdial
daughter's ballet company going perform atlanta weeks. performing family ronald macdonald house near scottish rite. cannot wait.,joyful,empdial
"so, mom missing lot years, searched found her. interesting see still love meet person again.",anxious,empdial
can't believe favorite restaurant closed today. so upset.,angry,empdial
"bos giving sunday hours, get time half. asked, get hour sunday every week!",joyful,empdial
saw man kicking dog otherday,angry,empdial
kind happy tonight. ate really healthy,joyful,empdial
love sincere people,content,empdial
"excited new spider man movie. come october 5th one favorite actors, tom hardy!",joyful,empdial
gas station friend bought lottery ticket. little bit money! little mad get anything.,angry,empdial
lost little weight feel better swimsuit.,content,empdial
"work 2 open close work row managed place.the general manager ignored phone calls, let get used.",angry,empdial
afraiad alone forever,anxious,empdial
already bought book semester.,content,empdial
4 year old get start preschool week.,joyful,empdial
brother got brand new computer.,angry,empdial
ate last ramen had.,sad,empdial
"uncle day wanted watch discovery tv show familiar so said okay. dirty jobs. so gross, pay enough jobs!",angry,empdial
wish donald trump. life amazing.,angry,empdial
so surprised roger federer lost match wimbledon,content,empdial
"one time elementary school really needed use restroom. held too long unfortunately could not make restroom. ended peeing hallway right then, crush passed me.",sad,empdial
really needed test pas class even bad score. got exactly score needed so satisfied.,content,empdial
already looking forward weekend. getting new tattoo,joyful,empdial
met girl last week cell phone store very open life. manager location another well. 22 year old highly impressive learn.,joyful,empdial
yesterday went job interview preparing several days. gave pitch interviewer felt great everything. confident hear back soon get job!,content,empdial
went pick pod place told there. moved 30 mile away without telling u confirmed earlier day.,angry,empdial
"wife lost phone, bought anniversary",angry,empdial
"seeing friend's life make really envious sometimes. job usually, girlfriend, ton friend really of.",angry,empdial
"think funny got lead role selfish giant elementary school play....i shyest kid class really nervous first...but nailed twice parent teacher cry character died, hilariously cool",anxious,empdial
outside walking one day. found kitten road.,content,empdial
friend got new wrangler. wanted one long time,angry,empdial
felt nervous rode airplane first time3,anxious,empdial
went restaurant mexican food friend roach crawl salad. horrifying.,angry,empdial
lent friend thousand dollars. complete faith pay back.,content,empdial
got thank note co worker.,anxious,empdial
afraid monster,anxious,empdial
stole candy called it.,sad,empdial
found large iguana door step almost passed out!,anxious,empdial
very scared usa.,anxious,empdial
"birthday last week. thought everyone forgot it, actually secretly planned party me.",anxious,empdial
"really want win lottery someday, maybe will?",joyful,empdial
miss younger living home. innocent time. no worry bill anything like that.,sad,empdial
done lot research interview ti week,content,empdial
mom got selling grandmother farm. decided money going take kid family cruise spring break. shocked can't wait go.,anxious,empdial
son phone ipad time. three. think addicted,sad,empdial
got new rabbit. litter trained yet went bathroom rug.,angry,empdial
neighbor better car do. wish car.,angry,empdial
friend got sweet new jacket get one. so nice.,angry,empdial
expected get raise,anxious,empdial
accidentally ate last piece cake belonged someone else work,sad,empdial
so many crime near lately. getting hand,anxious,empdial
cant wait see got raise next paycheck,anxious,empdial
elated! got job dream today!,joyful,empdial
really excited daughter came home college visit me.,joyful,empdial
single time now. alone sooo sad.,sad,empdial
"two year old niece getting better better manners. pull parents, volunteered take care him, failing parents. surprisingly picking appropriate, normalized behavior, happy it.",joyful,empdial
"weekends, kid go away me.",sad,empdial
someone bumped intersection took off. no idea left cost.,angry,empdial
got speeding ticket day,angry,empdial
went vacation very happy needed,joyful,empdial
hamster got cage able find him. hope ok gotten hurt,anxious,empdial
found co worker passing work own. so mad right want get back,angry,empdial
really miss family. suck 800 mile away.,sad,empdial
"came home, door open lock broken.",anxious,empdial
invited road trip kids. worried not husband help me.,anxious,empdial
thanked friend buying e customized pen,joyful,empdial
"so moving soon, chicken coop gonna make trailer.",sad,empdial
going cruise first time,joyful,empdial
going water skiing next weekend. going breather heat getting lately.,joyful,empdial
going boston couple weeks! never really excited looking forward it!,joyful,empdial
owned 3 bird past 10 year 3rd bird died last night. realize much would crush me. buddies.,sad,empdial
impressive team snag away start player another team,joyful,empdial
"grandma died, so much stuff go through. so fun go old photo albums.",content,empdial
walked girlfriend picking nose hair mirror,angry,empdial
daughter joining band year. going great!,content,empdial
brother jump scared playing. crazy bad.,anxious,empdial
son born.,content,empdial
fell heard snap leg.,anxious,empdial
surprised weather morning. not expecting sunny,anxious,empdial
made sure get car inspected overall check road trip next week. always good make sure everything running smoothly.,content,empdial
not alcoholic. feel like ready vibe chick started drinking relaxed tend say stuff usually filter normal conversation,content,empdial
ran old friend day reminiscing old day making relive moment,content,empdial
"happy afford take care health. need something special specific, buy usually. almost never time like life.",joyful,empdial
disgusted saw fight high school ended someone cracking skull open bit,angry,empdial
friend told secret,content,empdial
trying new recipe. followed direction not come right.,sad,empdial
licorice candy two week ago. reminded kid grandfather used buy time.,content,empdial
"dish house. can't stand go them, wife put plate full food still.",angry,empdial
get babysit niece weekend,content,empdial
saw man eat three foot sub. very inspired.,joyful,empdial
important job interview week,anxious,empdial
"last time mom came visit, brought along photo album childhood. memory very big 80 hair flooded back, like yesterday.",sad,empdial
mad saw dog got,angry,empdial
applied barista job recently sure would get job. very nervous waiting call.,anxious,empdial
waited long time get pregnant. very hard wait spent time going overboard baby shopping.,joyful,empdial
found enough money pay loan,anxious,empdial
pregnant son lived right street dairy queen. obsessed chocolate shakes! every day husband would bring one home work would so excited!,joyful,empdial
supervisor praised work project front others weekly meeting,joyful,empdial
one time someone's place really didnt like. took something felt really bad honest.,sad,empdial
barely passed math class. ok not getting high grade,content,empdial
brother stop teasing pimple face.,angry,empdial
groundhog made way deck babies. going call animal control decided wait instead. couple week family left own!,content,empdial
first rollercoaster,anxious,empdial
physic test today. studied week never felt so ready before.,content,empdial
thing going well lately.,joyful,empdial
confident democrat bet trump november.,joyful,empdial
ex girlfriend husband first got together told one day would cause still love,angry,empdial
friend left dog. never met little guy.,content,empdial
going vacation 3 hours! super stoked!,joyful,empdial
"friend supposed going water park soon. never water park, so interesting.",joyful,empdial
"worried job interview tomorrow, really want job. hate feeling!",anxious,empdial
hate cooking new apartment. not nearly fun cooking cooking group.,sad,empdial
start new job monday! ready could hit ground running!,content,empdial
ready driver test.,content,empdial
friend become millionaire trading cryptocurrency.,joyful,empdial
so happy afford every kid need. wish could splurge often though.,joyful,empdial
going old baby book last week.,content,empdial
getting stuff together trip. going vegas.,content,empdial
"move hawaii mainland husband lost job. really job lined up, decided move nashville. believe thing would turn ok.",content,empdial
time broke mother favorite vase blamed cat instead. not good.,sad,empdial
"interviewed new job but, didnt get offer.",sad,empdial
im going start new diet plan,content,empdial
miss old day lived home parents. nice house anything school play friends. responsibilities.,content,empdial
"thinking applying job look really great. however, not sure qualified it.",anxious,empdial
baffled so difficult teenage boy adult men remember take trash. swear even remind son throughout day morning trash day. always seem respond hearing trash man either approaching passing house.,angry,empdial
great week!,joyful,empdial
roommate went paris. house alone.,sad,empdial
"really nothing complain about. roof head, good job, wonderful family. life good!",content,empdial
felt very caring got new dog abused. deserves lot care.,content,empdial
"want send son daycare, think too little. doesnt talk trust people like that.",anxious,empdial
"last week, dad bought gold watch birthday , so happy",joyful,empdial
"one time test take. studied studied got ready it. came time take it, felt extremely easy.",content,empdial
so terrified last night,anxious,empdial
"scared vacation mexico, hearing crime there.",anxious,empdial
surprised dad got trampoline kid. not expecting,anxious,empdial
know trust people easily,content,empdial
"girlfriend broke pretty okay that, since said ready it. saw boyfriend right so really made upset.",angry,empdial
angry last night. friend got drunk annoying,angry,empdial
"waiting food downstairs finish cooking, smell way here! can't wait done.",joyful,empdial
interview new job. really wanted so found could. got job.,content,empdial
always enjoy ordering thing newegg confident arrive quick time.,content,empdial
life general right,content,empdial
can't wait halloween. cutest theme kid,anxious,empdial
confident basketball team going win last weekend. practiced well week,joyful,empdial
little cousin gifted birthday. so happy. spent saving,anxious,empdial
stubbed toe earlier. uuuggghhhh,angry,empdial
loud sound bedroom.,anxious,empdial
scared walking home alone,anxious,empdial
studied hard test math. going tough one.,content,empdial
felt way attended disney world.,joyful,empdial
husband undertook huge project house year. installing wood boiler so heat house wood next winter. so impressed every day succeeding amazingly well.,joyful,empdial
"3 huge spider house yesterday! kill first one, husband killed second spraying made found third!",anxious,empdial
really needed pas physic final order not fail class. studied hard knew gonna well.,content,empdial
"friend bought winning lottery ticket 2,500 yesterday. kind annoyed since know going blow alcohol. prefer could so could use pay rent.",angry,empdial
sister lost house due fire. pretty much shock very sad.,sad,empdial
go shopping toy nephew. realized grown girl now.,content,empdial
applied university math degree. get letter soon.,joyful,empdial
"scared upcoming job interview, not interviewed year",anxious,empdial
internet keep going really bothering me! can't work like supposed to!,angry,empdial
"wife worked weekend clean house. 2 hours, 4 child destroyed it!",angry,empdial
"seems everyone family big house, except us. bother sometimes also realize debt either.",angry,empdial
last year birthday really wanted get new gaming system. think would get parent wrapped rest gifts!,anxious,empdial
upset wasnt able leave work early,angry,empdial
turning 21 next week. hope hit girl.,joyful,empdial
"feel ready trip, tomorrow. everything ready.",content,empdial
little weekend. girl canceled date,sad,empdial
brother so well rehab. so proud him.,anxious,empdial
upset used so long. get situation realize bad was.,sad,empdial
dropped mom anniversary cake way party. ordered week agao,sad,empdial
disgusted whenever go sister's house. feel like cleaned months.,angry,empdial
felt way preparing grad school. everything need.,content,empdial
fully prepared interview last week,content,empdial
can't get throw away dog toys.,sad,empdial
