text,label,source
"person male told liked me. problem, homosexual.",sad,isear
form three taking mock exam someone else friend making noise examinateur picked said would tear answer sheet. got very angry girl involved.,angry,isear
disgusted friend's behaviour got absolutely drunk so vomitted house.,angry,isear
first last time tried crib teacher back right taking material turned round saw me.,sad,isear
made look like fool girl.,angry,isear
unexpectedly received birthday greeting person like.,joyful,isear
father alone long time mother sister holiday. not seen long time finally called realized very sad that.,sad,isear
employer took too many aspirin bad back also drank enormous amount spirit. dangerous not understand done anything wrong.,angry,isear
someone stole bike.,angry,isear
heard part conversation one talked very low women.,angry,isear
"child, uncle came see us. spit ran not know reason that. father came insisted apologizing.",sad,isear
dishonest boyfriend concerning something important relationship.,sad,isear
"became conscious men wnat anything goal. sex, important.",sad,isear
bought new clothes put on.,sad,isear
"overtook car mainroad, misjudging distance oncoming car resulted tooting flashing driver could collided , acquaintance car me.",sad,isear
many year ago friend wanted southern europe preferred travel alone. felt guilty wanted go own.,sad,isear
"boyfriend leaving go home one night, very deep sense uneasiness unwarranted fear see again.",anxious,isear
left alone dark big building.,anxious,isear
"loneliness, uncertain autumn.",sad,isear
"trip passed cellulose factory. fine day, beautiful landscape observed factory disgust.",angry,isear
"felt fear asleep dreamed dying asfixiated cardiac attack, afraid woke desperate. altough afraid death afraid.",anxious,isear
kind confession mum found stealing meat pot.,sad,isear
workmate antagonistic week reacted violently criticism work standards.,anxious,isear
friend came concert sake organized concert unsuccessful.,sad,isear
"holiday cottage association, two pal came wake early one morning bringing radio played highest volume room morning service loudest.",angry,isear
drunk couple beer fiancee got angry me.,sad,isear
locked out.,angry,isear
"feel guilty not working, even study not progressing.",sad,isear
could not find monthly ticket bus bus.,angry,isear
car accident middle night.,anxious,isear
"miss train late, wait half hour next one.",angry,isear
"accused brother stolen 5 kwatcha note mother's bag. beaten this, money found later.",angry,isear
saw fight physical reaction disgust deep perturbation.,angry,isear
think felt ashamed first time entered night club.,sad,isear
time very afraid something broke father's antique lamp.,anxious,isear
"threw away object, belonged friend, not know it. friend very sad felt guilty.",sad,isear
cooked engine father's car actually fault fixed temperature gauge told me. finally got home absolutely screamed anger experienced injustice plus huge row developed.,angry,isear
"experienced feeling accepted student. everything turned different expectations. although passed exam successfully accepted student expect all, namely beginning september.",joyful,isear
"18th birthday passed driving test. glad study very much, lucky proof really difficult not everybody passed test.",joyful,isear
father ill waiting result tests.,anxious,isear
alone walking deserted part city fear men would attack rob me.,anxious,isear
first heard tage dannielsson died.,sad,isear
"saw lady putting pair trousers, felt disguise according malawi culture.",angry,isear
asked someone go accepted right away.,joyful,isear
time someone let air tyre cycle.,angry,isear
"way back inter rail, board ferry stockholm father called 7 o'clock tell uncle died would seeing final journey within four days.",sad,isear
son registered get admission grade one primary school. chance getting place 1 10. two week later informed enrolled.,joyful,isear
got young dog.,joyful,isear
got 1 mark abnormal psychology exam.,sad,isear
six year old holiday france. very heavy weather then.,anxious,isear
"one day working, went dinner friend without parent knowledge came home 2300 hours.",sad,isear
daughter began staying away class age nine only.,angry,isear
inter college basket ball match.,anxious,isear
someone frightened dark.,anxious,isear
forgot collect post friend.,sad,isear
"opened bathroom without knocking not knowing someone bathing inside, happened father.",sad,isear
promised help domestic chore forgot it.,sad,isear
found baby opposum road took home cared week. force fed carried fur pouch jersey. father vet put sleep said carried diseases.,sad,isear
received acceptance form second year university.,joyful,isear
forgot mother's sister's birthday fall day .,sad,isear
caught red handed stolen paw paw. taken elder owning paw paws.,sad,isear
walking dark saw something strange.,anxious,isear
failed subject despite fact studied quite lot it.,sad,isear
felt sadness get separated woman loved leave motherland.,sad,isear
saw bed hostel mess guessed someone else used daily necessities. felt personal sanity affected.,angry,isear
mother surprised masturbating.,sad,isear
"went school library asked book, librarian told such. however colleague asked gave him.",angry,isear
father's car got stolen me. 1966 ford mustang very hard replace .,sad,isear
"tonsil out. making mind almost year afraid. two hour hospital room, waiting called operation felt real fear pain, going me, unknown.",anxious,isear
"concert old man arrived began danse, sing silly things.",sad,isear
"young saw horror film. went sleep, film came back too mind character frighteneed imagination.",anxious,isear
"mother slapped face, felt anger moment.",angry,isear
"asked join friend boat mangochi lake malawi making turn, seemed boat would sink side.",anxious,isear
father suddenly fell ill died.,sad,isear
approached person opposite sex rejected.,sad,isear
affair girl love settled positively.,joyful,isear
glad good relation colleague party.,joyful,isear
borrowed 20.00 friend paid back much later originally intended.,sad,isear
"disco evening not pleasant. despite not knowing why, angry companion. let feel bad humour cannot hide feelings.",angry,isear
ten got shut school friend. jump window cross beam 10 metre high.,anxious,isear
feel ashamed fact even 35 year independence 70 indian poulation still poverty line.,sad,isear
social situation pub close friend 2 year told group around u advance made.,sad,isear
shoplifted pair earring cole mum caught bag.,sad,isear
wrote exam happened not done well thought would. angry not done so well.,angry,isear
"feel shame sometimes, unconsciously behave unethically without understanding problem man love.",sad,isear
female classmate always late meeting homework not social gatherings. very busy deadline close waste half hour hour waiting could nothing else then.,angry,isear
"feel shame every time think very dear friend mine abroad family year, 2 year later, attempted, not actually gone corresponding them, express feeling gratitude.",sad,isear
quarrell boyfriend decided finish easter holidays.,sad,isear
felt guilty lied parents.,sad,isear
attend lectures.,sad,isear
final examination school glad examination passed it.,joyful,isear
mother shout child nothing.,angry,isear
mother quarrelled aunt me.,angry,isear
accused hidden intention situation believed acting honestly fairly.,sad,isear
heard ghost like noise night.,anxious,isear
"received s.y.j.c results, mark obtained not expectation missed admission engineering.",sad,isear
buy car like business car.,sad,isear
no specific instance perhaps lied child resulting someone else blamed event.,sad,isear
"riding home school completing two midterm two days, feeling well them.",joyful,isear
attitude related family.,angry,isear
passed exam absolutely certain failed.,joyful,isear
march busy studying night could sleep two three hour fear would weeded sent back.,anxious,isear
getting back psych 140 midterm.,anxious,isear
loss woman loved till today.,sad,isear
"went fetch girl friend station. train arrived saw descending running me, felt glad.",joyful,isear
made feel responsible emotional state friend mine in.,sad,isear
"got package parents, without even small note enclosed.",sad,isear
grandfather nursing home young never wanted go sometimes later felt guilty.,sad,isear
raped friend.,anxious,isear
took part football match. referee extremely partial opposite team. stirred discontent anger.,angry,isear
received beautiful birthday gift form parents.,joyful,isear
"mom told not gamble, anyway. sometimes would even take money parent brother. found yelled me.",sad,isear
"one day, twelve year old, brother took slimy substance swimming surface pot vinegar made cider threatened throw me.",angry,isear
very drunk certain wedding party got involved fight.,sad,isear
first time left home.,sad,isear
low evaluation people's cares.,sad,isear
friend mine trusted back decision made. moment came not agree opinion.,sad,isear
"got phone call stating one friend jail, please come see . went jail saw him, disgusted.",angry,isear
cut run car. searching long time found lying kerb. rather shocked angry driver.,sad,isear
"recent meeting, mr. showed excitement overindulged note delivered. though curiosity could not blamed, way accquiring knowledge extreme behaviour e.g always tried know reading gained everything could.",angry,isear
"able see girlfriend birthday late arriving home uni, phone arranged certain time rang meantime .",sad,isear
"felt anger saw misleaded boyfriend, went girls. felt anger falsity.",angry,isear
called invited talk job wanted have.,joyful,isear
"met girl 22 year old , married. liked her. asked date kissed her. discovered lived nearby passed every day. got amused thinking husband would ... . talked anymore.",angry,isear
study test high school. particular remember physic test. study friend talked something else boring. felt so helpless guilt set very close getting class.,sad,isear
good friend misunderstood me.,sad,isear
unable respond welcome indigenous language maori important function woman group expected me.,sad,isear
travelling car meet oncoming car overtaking.,anxious,isear
"friend mine lent apartment holiday besides fine person. month later knew died tragically moto accident. very young, felt sad believe today .",sad,isear
realizing girlfriend fact started process breaking up.,sad,isear
received letter acceptance unza.,joyful,isear
friend male hinted talking men pub immoral. implied remain boyfriend entire evening.,angry,isear
"passed whole weekend boyfriend, coming back home sunday afternoon met parent first time.",joyful,isear
"left home melbourne come q'land study hopped car hugged mother shook hand father. sensing immediately father's sadness, also flood emotion.",sad,isear
"mother decided clean room throw thought junk, without knowing it, so returned home find half stuff gone.",angry,isear
realized person courting really side long time already. deceived let deceive me.,angry,isear
"seven year old swimming outside flag gold coast. caught rip taken 100 m. swim too well, older friend 17 swam saved me.",anxious,isear
"lot explanation, fail work.",sad,isear
birth children.,joyful,isear
"one parent verbally, personally abused other.",angry,isear
parent not let go holiday friends.,angry,isear
people refuse house job give work someone else.,angry,isear
felt afraid losing somebody love another person incomprehensive person lot time fight person.,anxious,isear
"saw elderly lady not properly dressed. wearing transparent dress, thing not sopposed seen african society.",angry,isear
girlfriend wanted breakup indefinite amt. time. said commit fully relationship without going people. first boyfriend.,sad,isear
important job adverse effect people.,sad,isear
last relation broke up.,sad,isear
"form 3, aunt lied daddy telling told pregnant. daddy told mother asked true. very angry aunts.",angry,isear
"stayed vienna class, friend behaved incorrectly. teacher threatened u exclusion school.",anxious,isear
cousin farm night drunk like fool made lot noise. drunk two much wine.,sad,isear
"certain boy came room started telling not pretty, no manner learn some. come campus fourth year.",angry,isear
"mother stuck apoplectic fit, hemi paralyzed suffered aphasia.",sad,isear
gradmother died. felt very sad ... feeling started worse while.,sad,isear
dream african elephant.,anxious,isear
"relationship, made love another girl.",sad,isear
promise something fulfill it.,sad,isear
not good host friend far away place.,sad,isear
felt sad depressed heard cat died.,sad,isear
brother held robbed.,angry,isear
grandmother's brother taken active part resistance movement. prison many time lost health. became invalid. phoned first aid nurse duty behaved quite unkindly understood old 79 .,angry,isear
whenever spoke female classmate felt disgusted. said meaningless thing seemed indicate something not love like her.,angry,isear
felt guilt account ambition nearly turned sister parent home.,sad,isear
really felt sad grandfather's funeral long time suffering died cancer .,sad,isear
"one day christmas, went shopping brother friend. good time. way home almost accident weather bad.",anxious,isear
scolded dad bad behaviour.,sad,isear
"felt guilty one secondary teacher left form three, one showed love me.",sad,isear
"sister said not stable person, think right.",sad,isear
home heard loud sound spitting outside door. thought one family member would step spit bring germ house.,anxious,isear
girlfriend gave feed back understood meant relationship turn even closer.,joyful,isear
sense guilt felt defend confidence teacher thus discrediting concert.,sad,isear
fact made ashamed felt sadness.,sad,isear
day told passed malawi school leaving exam selected go college.,joyful,isear
"went walk beach friend not seen many months. weather very pleasant, ice cream lot fun beach.",joyful,isear
mother scolded argued her.,sad,isear
driven friend suddenly swerved skidded little. night long trip. ended side road.,anxious,isear
"brother went shoot wild ducks, feared boat would overturn would drown gun would accidentally go off.",anxious,isear
"appeared gave correct answer question examination personality thought performed very badly. even now, know managed it.",joyful,isear
not buy promised to.,sad,isear
heard father found letter boyfriend calling talk it.,anxious,isear
"eindhoven exhibition hernan nitsche, made painting real blood. also photograph killing cows.",angry,isear
walking alone along place people fear always thief people kill friend night two month ago.,anxious,isear
"afraid getting alone without friends, without anybody.",anxious,isear
married wife took home first time.,joyful,isear
borrowed money friend not pay back debt said would.,sad,isear
feeling joy confessed sin experienced god's forgiving grace cleansing power total enlightenment freedome bliss.,joyful,isear
meet appointment made. person phoned thought something told ill so go.,sad,isear
"felt guilty read advertisement job chemist newspaper friend asked applied job, told not even seen paper day.",sad,isear
"took psych. experiment totally unappealing gay man experimentor, homosexual funny cute, guy disgusting. plus experiment gay too.",angry,isear
death grnadfather hospital so long cancer oesophagus.,sad,isear
"fun tussle sister. suddenly obviously hurt unintentionally ran room, crying.",sad,isear
"group situation suddenly turn say something, felt not able express very well felt ashamed blushed.",sad,isear
"not time people's problems. mother law sometimes depressed not time, desire strength help.",sad,isear
saw movie block affluence poverty existed. saw rich made no attempt help poor.,angry,isear
"neighbour came gossiped, others, parents.",angry,isear
tripped busy street.,angry,isear
iqam chosen lecture best friend not. angry cannot help him.,sad,isear
selected university despite studyied difficulty throughout secondary school days.,joyful,isear
think not study enough. weekend think able accomplished something time.,sad,isear
course thought deserved good mark got ordinary mark no justification given marks.,angry,isear
brother law dying cancer. see wasting away very sad.,sad,isear
"drunk man 20 year old met one evening, behaved impudently girl standing by.",angry,isear
walking along passage room very near anatomy laboratory heard something felt thing behind me. looked back no one. started imagining maybe corpse.,anxious,isear
colleague spat face quarrel.,angry,isear
sister's boyfriend accused sleeping around.,angry,isear
fear well midterm.,anxious,isear
mischieviously ringing chemist's trade entrance doorbell getting caught him.,anxious,isear
giving seminar rather large audience.,anxious,isear
leave mother sister week's visit.,sad,isear
liked see aunt zaire airport. appeared impossible go school. long time sure could accompany her. two day departure told allowed miss school.,joyful,isear
friend mine told horror story.,anxious,isear
day finished military service.,joyful,isear
"friend failed exam one mark. exam asked show answer sheet not done it. result came out, thought shown answer sheet would passed exam. felt guilty failed her.",sad,isear
waiting girlfriend come apt. mine. very late thought something awful happened.,anxious,isear
"visiting parent law house invaded three strange men, committed armed assault.",anxious,isear
felt guilty went another boy made love close boyfriend.,sad,isear
engineer know want war so get job making bombs.,angry,isear
"checked examination paper realized careless, thoughtless, lazy hasty so make unnecessary mistake concerning thing know understand.",angry,isear
kicked dog outside cold night annoying me. next day came flu thought going die.,sad,isear
got know detail famine east africa.,angry,isear
learnt death friend.,sad,isear
"skiing very icy slope, very fast white conditions. control no idea heading.",anxious,isear
afraid dog ran crack fence train coming.,anxious,isear
"doctor ignored relative complained pain, dying cancer.",angry,isear
friend badly beaten stabbed many time person got away without punishment law.,angry,isear
late meeting someone appointment.,sad,isear
promised washing mother not it. despite ill. felt very guilty.,sad,isear
dark unreal figure formed shadow.,anxious,isear
best friend got boyfriend. relationship ten year finished abruptely.,sad,isear
"several friend character very different inevitably split two extremes. sad know do, try not hurt either party conflict one belong.",sad,isear
"passenger vehicle travelling steep side arthur's pas middle sleet storm, icy roads, sheer chasm one side, sheer face other.",anxious,isear
"first time saw pornographic film, practice so beautiful screen appered something mechanical, irrational, disgusting dehumanizing.",angry,isear
applied job assured exam would take place month later. week later went obtain information told exam already taken place.,angry,isear
felt treated unjustly teacher.,angry,isear
helping nursery school.,joyful,isear
"concert tour therefor seperated boy friend. needed warmth given male member orchestra. feeling towards not very deep, feeling were. felt guilty said not radiator .",sad,isear
half brother became seriously ill cancer died later.,sad,isear
"very weary week no letters, no phonecalls, no visitor younger sister came cheese, card pocket money told working now.",joyful,isear
one night father suddenly suffered heart attack lead breathing difficulties.,sad,isear
"involved car accident last november, first fall snow. lost control car spun round landed opposite side road, hard shoulder. stopped pole top bank sloping stream.",anxious,isear
"one thing make feel shameful, see friend age group working earning lot, still studying. friend met week ago period 5 year earning r 3000 month.",sad,isear
"occasion assignment task responsibility assignment, dispropotionately carried high responsibility low ability organisation resolution.",angry,isear
fact pregnant. always considered level headed not sex 18 high school.,sad,isear
"disgusted boyfriend's mother overpowering, protecting selfish attitudes.",angry,isear
young visitor house stole money elderly visitor's purse. noticed hours.,sad,isear
day decided get house saw brother's eye blamed situaiton.,sad,isear
"two boy know telling me, indecent manner, teased young shy girl know. despised conviction, scorned touched her. got very angry not try conceal gave back them.",angry,isear
"when, first time realized meaning death.",anxious,isear
"heard way parent friend mistreated him, caused great instability.",angry,isear
"getting back result test school, worked very hard worried not succeeding.",anxious,isear
"class mate rather stupid. not like respected him. tried talk someone, would not listen could not bear seeing this.",angry,isear
someone threw firecracker room 7 00 morning.,angry,isear
missing lecture avoiding university work no reason done.,sad,isear
disgusted behavior car driver whose car would run friend autumn brigade.,angry,isear
getting know uncle america brain tumor.,sad,isear
senior tried scold insult junior account junior supposed said secondary school.,angry,isear
shifted melbourne brisbane. old school friend gave party say good bye all.,sad,isear
got fairly large amount tax back.,joyful,isear
failed keep appointment.,sad,isear
paramilitary sent unza started using tear gas started intimidating student without provocation.,angry,isear
girl seen period time told pregnant abortion father.,sad,isear
visited creche. condition too precarious child condition physical emotional penury.,angry,isear
basketball team undefeated league play 4 0 currently.,joyful,isear
relative died.,anxious,isear
happened tram older people started grumble young people not immediately left seat them.,angry,isear
treatment become pregnant negative result.,sad,isear
friend told boy wanted get know me. time felt disgusted thought nonsense thing.,angry,isear
time ago close relative mine got cheap worst.,joyful,isear
"talked another student note got last semester, not knowing got lot bad grades.",sad,isear
heard news brother passed away. first time lost brother.,sad,isear
"finding china poor, so cannot good reference books.",sad,isear
"father member public alcohol drug board, picked police drunk public place.",sad,isear
"car accident car total wipe wipe out, write .",anxious,isear
"certain colleague mine sent buy bag flour him, gave k20. unfortunately lost it.",sad,isear
not very affectionate feel guilty not give much affection receive.,sad,isear
"thought going fail subject so began study final exam, friend told passed it. meant could go home, not study hometown.",joyful,isear
secondary school making lot noise. teacher came ask u making noise. not so whole class punished.,sad,isear
met certain lady bus depot using bad language very smart looking lady.,angry,isear
sadness emotion felt very often recently. can't remember concrete example. describe general impression severl situation evoked feeling me.,sad,isear
"first time caressed girl, thirteen eighteen. noticed not affect all.",sad,isear
death family dog.,sad,isear
time ago man tried teach something. tried very difficult teach somebody not competent cultured.,angry,isear
quarrel parents.,sad,isear
receiving personal criticism early morning.,angry,isear
father physically handicapped asks something raise several objections. often fix moments.,sad,isear
feel disgusted people talk negatively person without knowing person well.,angry,isear
disgusted number second year student pregnant illegitimately.,angry,isear
emotion came certain girl not polite mother hit sister severely.,angry,isear
studying someone disturbed me.,angry,isear
time back signed letter not read. happened something written friend went higher authorities. friend asked also signed ?,sad,isear
"starting student project, teacher talked very negative not very helpful.",angry,isear
"sitting bus seat supposed disabled people, child old people mistake",sad,isear
"lazy unthoughtful not get contact very close friend shifted gold coast brisbane, month, despite effort contact me. felt shamed finally confronted again.",sad,isear
holiday france made walk wood alone very relaxed. motorbike took saw man watching time. suddenly man stood behing ran away fast.,anxious,isear
roommate messing room.,angry,isear
four year girl ran away father straight front car. forced use emergency brakes.,anxious,isear
girlfriend's sister viper discovered time ago.,angry,isear
went see dead body uncle. very dramatic expreience first time entered mortuary.,sad,isear
people came home requested put smoke . not smoke house... asked not even politely. disgusted think people need adapt situation.,angry,isear
end holiday job got less money due nobody mentioned anything that.,angry,isear
grandfather's death.,sad,isear
university withdrew accomodation given me.,angry,isear
heard achieved place form i.,joyful,isear
working classmate's house group. girl began graze foot mine table.,angry,isear
"father made mother go really terrible situations, felt furious, impotent, nervous, upset, ........",angry,isear
very happy passed went form i. great relief very worried considering large number pupil fail.,joyful,isear
son born.,joyful,isear
birthday party friend drank too much alcohol. so much throw up. worst leave friend alone molesting her.,angry,isear
"walked main street auckland 10 o'clock night. expected very active people, gangs, fast car etc, thought actually quite quiet, though also oppressive. walked half mile bought drink along way.",anxious,isear
coming trial shop lifting.,sad,isear
"went picnic lonavala, felt full joy.",joyful,isear
road dead animal entrails showing skull crushed.,angry,isear
people not cueing college dining room.,angry,isear
told admitted faculty medicine.,joyful,isear
passed exam required authorized radio tv dealer.,joyful,isear
six month ago got acquaintanced person trusted infinitely expected help friendly feelings. found much common view fate.,joyful,isear
"good friend deceived me. little quarrel relationship finished, mainly not honest. very angry that.",angry,isear
friend planned search old document utensil cellar. very late night arrived cellar. indicated place police 40 year ago found two dead bodies. got very scared told story.,anxious,isear
"homework home, relative came advised help mother house work.",sad,isear
"tired unmotivated, shouted girlfriend brought negative side character actually not so important.",sad,isear
neglected undeservedly.,angry,isear
really became sad mother passed away very young.,sad,isear
crossing road overcome fear.,anxious,isear
passed b.a exams.,joyful,isear
"party met girl drew her, told nonsense always wanted kiss me.",angry,isear
made mistake exam.,angry,isear
"got grade c m160 end first year unza. expected c b m160 easy, going capacity mathematics.",angry,isear
high expectation future pursue subject manner not attain this.,sad,isear
"talking person hypocrite, felt disgusted reaction.",angry,isear
"watched series called dynasty tv, detested it.",angry,isear
"grandfather died, exchange student usa.",sad,isear
"spring ice melting. far jetty poked ice long branch try break it. branch went ice fell in, water closed head.",anxious,isear
"xmas holiday, best friend secondary school planned meet cultural afternoon mt. soche hotel missing long time. asked mother permission, told not go no good reason. felt very angry her.",angry,isear
feel guilty done something rate done it.,sad,isear
boyfriend cleaning situation job it. later snapped trivial thing. looked downcast. felt guilty done work .,sad,isear
experienced long ago sightseeing bulgarian foreign language.,sad,isear
mother proved suffer very serious disease.,sad,isear
boy drunk came room misbehaved presence boyfriend.,angry,isear
stole dark blue tennis.,angry,isear
someone accused punished instead me.,sad,isear
insulted somebody.,angry,isear
relationship first girlfriend broke realized too late.,anxious,isear
returned much less tax expected.,angry,isear
gone native village went visit tribal group belief goddess kali. festival day offer hen goddess so cut head hen right front eyes. felt disgusted evenb gave eating meat incident.,angry,isear
"felt very guilty tried teach swimming younger brother, could not swim very well brother started sinking bottom, however elder brother saved him.",sad,isear
attacked man bus stop night.,anxious,isear
india first world cup cricket tournament.,joyful,isear
disgusted discover girlfriend week already fooling around another guy. disappointed guy rogue respected girlfriend.,angry,isear
acted mind conscious.,sad,isear
friend took civo stadium watch listen music international singer sam mangwana. no hope going since no money so gave money admission.,joyful,isear
"carried away talking visit abroad tended boast little, till realized listener amused.",sad,isear
china not even give good sound system open lecture.,sad,isear
left boy going around without giving explanations.,sad,isear
"friend mine abroad undertook recently axam enter university dallas, approved.",joyful,isear
accident trafic police car packed curve without visibility traffic regulation strong snowstorm. result still cannot repair car missing spare parts.,angry,isear
lived 3 person loft house. often occurred person climbed stair much noise. studying concentrate got angry.,angry,isear
not succeed finding job finished nonacademic degree.,sad,isear
tender age eleven friend left party proceeded walk dark secluded street bad neighborhood find telephone recent spate horror movie watching occurred .,anxious,isear
"went picnic country side park. beautiful scenary made feel relaxed every worry disappeared , thus picnic worthwhile.",joyful,isear
went eat aunt's house served macaroni horrible appearence. felt sensation above. worst practically obliged eat.,angry,isear
taking exam.,anxious,isear
arrived vienna middle night. asked silly information realized afterwards inquiry clerk reacted very arrogant manner.,angry,isear
angry morning missed train university.,angry,isear
saw very disagreable scene.,angry,isear
saw something stupid ignorant happening countryside.,sad,isear
equivocal situation filling security questionnaire entering government building several people there.,sad,isear
promised send something friend completely slipped mind. felt guilty forgotten.,sad,isear
"death relative, friend, someone esteem.",sad,isear
forgot line play orientation camp.,anxious,isear
death close friend.,sad,isear
chosen english lecture instead good friend people told girl likely chosen.,sad,isear
year ago fell love first time. natural every school girl day dreaming. later 3 year left other. no one blame felt deep sadness. even remember quite often.,sad,isear
saw tv program north american military plan called startwar .,anxious,isear
"love rented room hotel one evening. stayed hour leaving hotel, felt ashamed.",sad,isear
another fellow worker decided leave company. very close would not able work eachother longer.,sad,isear
rearranged furniture flat got stuck chair.,angry,isear
"could not pas exam good marks. wedding take place 15 day exam tried convince reason not done well. however, thought really put mind well exam would done well.",sad,isear
girl went another guy.,angry,isear
"many times, father used come home drunk maltreated physically mother.",angry,isear
lack respect parents.,sad,isear
shocking news received telegram home telling grandmother passed away. go home attend funeral unfortunately found burial already taken place.,sad,isear
watching tv documentary seal clubbing.,angry,isear
alone home new year's eve.,sad,isear
"girl one night not call again, although asked so.",sad,isear
grovelling people.,angry,isear
"applied college entrance examination fuvest, approved second fase.",sad,isear
read book torture. book described exactly torturing done.,angry,isear
brother wanted buy flute accept afterwards regretted became sad.,sad,isear
met woman looking house. stopped ran away. arrived home found woman told parent happened so felt ashamed.,sad,isear
someone stolen article library journal.,angry,isear
aunt told angrily good nothing fed behaviour.,angry,isear
car sadness felt anger way acted negotiating it.,angry,isear
"little girl eight year old broke bey closed. mother asked it. said me, almost never lied, brother frequently spite brother denieing mother gave slaps.",sad,isear
discovered girlfriend going around another boy.,angry,isear
almost always go fetch result exam.,anxious,isear
"made remark sister concerning attitude men, way talked compared acquaintance mine. later, evening, sister looked sad. felt guilty sadness.",sad,isear
military service superior reproached unjustly. led friction lot situations.,angry,isear
"confronted person negative thought people social status, beliefs, color outlook life perspective .",angry,isear
saw passed exam. last chance lot stake.,joyful,isear
fear loss close friend result behavior.,anxious,isear
party friend got completely drunk.,sad,isear
told stupid person.,angry,isear
good friend mine told comfidence tried commit suicide. meet think so. told another friend mine feeling depressed twin brother's suicide. broke bond confidentiality.,sad,isear
"found cockroach crushed two folder bedroom, called mother.",angry,isear
father died last year 8 week severe illness.,sad,isear
morning wild party.,sad,isear
reading paper feature henry lucas claim killed 380 people. recreational killer necrophiliac zoophiliac. raped beaten many woman killed men too.,angry,isear
one night very good conversation two friends. realized worthy happy friends.,joyful,isear
sudden death one parents.,sad,isear
watching television. midnight very dear friend called saying father died accident.,sad,isear
"get angry people attain certain status without deserving it, support, authority influence people.",angry,isear
passing driver's examination two failure .,joyful,isear
"came home discotheque half past four morning, although promised parent come home midnight. 3 a.m. felt guilty towards parents.",sad,isear
"sister still born child, emotionally very deep down, took long time recover.",anxious,isear
"stayed alone dark night mountain, waiting uncle. remember took big stone calmed me.",anxious,isear
talking nice girl.,joyful,isear
very scared time ty.b.sc examination decided get 1st class results. afraid thinking paper would be.,anxious,isear
woke middle night jumped shouted fear. thought someone's cold hand something similar touched hand. crept cover went back sleep.,anxious,isear
felt occasion felt sadness finally grew anger.,angry,isear
"train taking military service left station, platform remained relatives, project goodtimes. hard year ahead.",sad,isear
received message accepted school really wanted go.,joyful,isear
heard examination result recovered sick week.,joyful,isear
not get early enough watch class football team playing another team.,sad,isear
gave boyfriend brush off.,sad,isear
"boyfriend changing behavior something wrong, felt sad, desagreable relationship ending.",sad,isear
argument roommate lock put kitchen cupboard without telling anyone.,angry,isear
"could passed last exam public competition, failed not studied.",sad,isear
"got first class twelveth standard exams, very surprised happy very good time friends.",joyful,isear
"receiving close friend form abroad, seen years.",joyful,isear
"military service, lost part equipment accused another person rebuked punished.",sad,isear
prepare relish family. overcooked no one liked meal day.,sad,isear
keeping friend's library book went overdue. friend charged delay returning book library. felt guilty realised responsible.,sad,isear
lost temper mother teaching me. felt ashamed sorry hurt loving mother.,sad,isear
phoned friend mine ask news mark exam. told passed.,joyful,isear
woman know slowly dying cancer. observing process make sad.,sad,isear
train drunk person touched baby reacted very disapprovingly. felt ashamed later person not aggressive though could been.,sad,isear
narrow dirty passage located near market stand wait people.,angry,isear
well examn father's birthday best present give father.,joyful,isear
"got admission m.sc organic chemistry, very happy.",joyful,isear
"group handicapped people went party. wanted leave not able find one people. told mother would leave 4.30 p.m., actually planned 3.30 p.m. therefore delay.",sad,isear
recently happened remain alone long time.,sad,isear
"traffic insulted man crossed way. afterwards paired him, felt shame mine lack pacience ridiculous attitude.",sad,isear
children.,joyful,isear
flicking magazine showing picture homosexual men committing various acts.,angry,isear
"hopeless situation dirty place. no study, no work, loneliness.",sad,isear
"parent thought best pas final examination secondary school . achieved good grade said nothing, bad grade would become very angry.",angry,isear
boyfriend almost relationship close friend mine.,sad,isear
party boy telling revolting story girl with.,angry,isear
"wanted clear misunderstanding friend caused. third person meddled conversation, turned effort ridicule so not succeed intended.",angry,isear
yesterday broke sister's raio. hears always school examination examinations.,sad,isear
felt angry told not selected go university.,angry,isear
ashamed horrible way used treat little sister.,sad,isear
tell collegue time appointment another collegue. told wrong time obviously fault.,sad,isear
"turned knob granny's two band radio not hear broadcast, ! broken knob ? much cost ? spare part not available ? not know tune radio.",anxious,isear
lied best friend boy really liked like her. told bugged long time embarrassing herself.,sad,isear
failed recagnize friend street.,sad,isear
found roommate talking behind back very personal things.,sad,isear
committed sin immorality mentioned before.,sad,isear
mother's heart nearly stopped.,anxious,isear
"one day going street door house, man asked doctor. showed genitals asked cure myself.",angry,isear
"saw 16 year old sister home waited night, not knowing was.",joyful,isear
remember school saw case partiality one teacher gave private coaching class girl would give girl extra attention class would ignore others.,angry,isear
"argument brother behavior, started fighting got annoyed started teasing me.",angry,isear
"football match, team rude hurt team member me. coach prejudiced u punished u unreasonably. later fought match cut short.",angry,isear
"one feeling never betray, must confess last time slighty felt happy passed m.a high rank. year ago friend told result.",joyful,isear
"one day clinical practices, very ill patient. unfortunately patient passed away. seen dying first experience. night became afraid fearing dead body.",anxious,isear
see damaged lettuce worm icebox.,angry,isear
mother working knife laughing heartily. not able control knife stuck deep hand.,sad,isear
found person went school died car accident.,sad,isear
went friend mine meet ex boyfriend know engaged married.,sad,isear
lost way trip mountains.,anxious,isear
every time not write something well english.,sad,isear
"promised say goodbye person going trip, not turn up.",sad,isear
receiving letter boy care.,joyful,isear
someone smoking electric train electric train non smoking alcohol smell coming person.,angry,isear
